text,breakfast_po,breakfast_ne,dinner_po,dinner_ne,bath_po,bath_ne,servis_po,service_ne,state_po,state_ne,facility_po,facility_ne,room_po,room_ne
今度は家族で伺います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
先日、２泊宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
初めて泊まらせてもらいました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
女子会でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
でもまた泊まりたいです！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鹿児島にいったときには、また泊まりたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
でもそれでもまた泊まりたいと思える旅館でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
やっぱりと言うか仕方がないのでしょうが？,0,0,0,0,0,0,0,0,0,0,0,0,0,0
またこのプランにした決め手がアルコール飲み放題でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、利用したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ついのんびりしすぎてクローズの時間を過ぎていたことに気づかず、ご迷惑をお掛けしました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
なお、檜風呂と露天風呂は男女で入浴可能な時間が異なりますので、注意が必要です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018年12月16日503号室に宿泊。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
逆に近鉄の奈良駅からは少し離れています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鉄板焼きが残念ながら満席でしたので、中華やバイキングにも心惹かれましたが、和食に。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
早めに到着してしまい、おまけに天候が悪かった為、受付だけ済ませ、入室可能時刻までロビーで1時間以上待つことに。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
観光、買物にも便利です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お値段もリーズナブルでお値打ちです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また違う季節に泊まってみたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
２月７日に出張で利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回が２回目の宿泊です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用したいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
子供が小学高学年になり、今後のライフスタイルの変化も控え、少しご褒美的に旅行を計画。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
地元食材を中心に、和の仕上げ。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本当にありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
結婚式の後の宿泊に。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
またのんびりと大人の休日を楽しみに行きたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
旅館のみなさんありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
何だかんだありましたがまた行きたいお宿です（^^）,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今まで色んなホテルに泊まりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
１月１７日に東京からの帰りに宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また機会がありましたら利用させて頂きます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、利用します。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朝食は道内のビジネスホテルのレベルが全体に上がったからと思いますが、ごく普通かな。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
約2年前、リニューアル直後に2度泊まりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
その際はバイキング朝食を始めたばかりでスタッフも慣れず、けっこうパニックっぽかった記憶があり。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回予約するにあたり「モーニングステーキ」という文字が目に飛び込んで来て驚きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
口コミを見るとランチタイムの評判がいい店で、これならお客呼べるのでは？,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1月19日に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
当日はスポーツイベントに重なったのか、大勢の高校生が宿泊したようです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
私たちは立館から降りてきたので、4日後にこのホテルに泊まりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回は最高のフロアを選びました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、立山をもう一度訪れると、いつも元気に戻ってきます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGTW,0,0,0,0,0,0,0,0,0,0,0,0,0,0
以前から行ってみたかった念願の大沢温泉でしたので期待大でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また季節を変えて伺いたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
友人ご夫妻と家族で利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
還暦の誕生日に、生誕地ツアーの宿として宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
もっとも私は通常は安宿専門なので、ギャップ差が好イメージを上げてるかもしれませんｗ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
褒めちぎるだけではこちらを宿泊検討される方の参考になりにくいので、細かい点で感じた所をを少々記載します。（ディスる意図はなく、詳細情報提供とご理解下さい）,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17時から23時まで１時間刻みのチェックイン時予約。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
結果。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お世話になりました！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
１１月３連休に家内とお邪魔しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
夫婦でお邪魔しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
温泉旅行の目的は、湯に浸かり日常の疲れを癒す事ですが、それ以上に楽しみなのは食事です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
≪季-toki≫季節を彩る美食会席＊料理長一押し＊1ランク上の贅沢プランにして正解でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回は、前回から１か月経たないうちに、２度目の宿泊でしたが、前回がとても良かったのですが、今回はそれ以上でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今年は、この後来れませんが、来年は早い時期にまた宿泊したいと思いますとても良い、一泊二日でした、ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
和風の旅館に泊まりたくて予約しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
次回も、熱海に行くときはお世話になろうと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ぜひまた利用させてください！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
６月10日に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また，機会があれば利用したいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
去年6月に初めて利用して、お部屋からの眺めが長男の印象に強く残ったようで、長男の希望で今回は２回目の宿泊でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
去年初めて利用した際のサービス面では食事が19時頃でしたので、フィレンツェで給仕してくださるスタッフが皆アルバイト？,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また岐阜に遊びに行くことがありましたら、3度目もお世話になるかもしれません。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
家族で二段ベッドの部屋へ宿泊させて頂きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
またの機会にご利用させて頂きます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ハイアットリージェンシー那覇、わざわざ来訪の価値ありと、年３回は岡山から通っております。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プラン通り良い時間を過ごせました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また機会があれば利用します。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1泊2日朝食付きプランで恋人と利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1月12日に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
又行きたいと思う旅館でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3世代の一泊旅で、孫が阿蘇ファームランドの元気の森に行きたいという事で初めて利用させて頂きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、次回も利用いたしたく存じます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リピートしたいお宿になりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2日目はあえて朝食をいただかず朝食券を空港で使いました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
年末の楽しい思い出が、さらに良いものになりました！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
周辺にはいくつかホテルがありますが、是非また利用したいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3月17日から、19日まで連泊させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、北海道に行く際には泊まりたいな。と思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
夫婦で利用させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ただ、連休というハイシーズンに設定された価格とは言え、その値段からは若干がっかり感がありましたので、あえて書かせていただきます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また機会があれば（お金に余裕ができたら）、泊まってみたいと思うことができる素晴らしい旅館です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コストパフォーマンスが良すぎて驚きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
千歳のマラソン大会に参加するのに札幌でホテルが取れずこちらを利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
不便なく快適に過ごせました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また機会があればお世話になろうかと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
露天風呂付き特別室に泊まりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2回目は無いです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また行きたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1月17日から４泊。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
一人で4泊お世話になりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
パン、サラダ、ヨーグルト、飲み物はセルフです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回、楽天スーパーセールでお安く泊まれ、本当にラッキーでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
申し訳ないくらいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
でもまた、お願いしたいと思っています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12月中旬、楽天スーパーセールのプランでお得に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お風呂は露天風呂のみ温泉で内湯は温泉ではありません。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朝食はバイキング。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
部屋→暑かったのでフロントにエアコン利用できるか？,0,0,0,0,0,0,0,0,0,0,0,0,0,0
確認しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今のご時世、スキー場に隣接するホテルは冬場だけの顧客だけでは駄目だと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冬以外のシーズンにいかに集客するかが大事です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ですがやはりホテルだと思いなおし再度こちらから1週間後旅行から戻った際に電話したら、部屋ではなくフロントの忘れ物として保管されていました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
おりしも桜は満開で心の選択ができた。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
私には少し多かったのですが、主人に食べてもらい、全て残さずでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8月12日に家族5人で宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ただ，気になる点がいくつかあったので，列記します。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
有難うございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東北へ出かける際は、また泊まりたい宿です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海側の部屋を利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
飛行機音は私の宿泊した部屋は全く気になりませんでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
窓は飛行機音対策のため二重になっていますが、必要あるのか？と思うほど。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
他の方のコメントで飛行機音が気になると書いている方もいらっしゃるので部屋の場所で音の響きに違いがあるのかもしれません。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
色々書いてしまいましたが、私はまた宿泊したいと考えています！！！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9月22日、23日の３連休中に連泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1日目に１階の朝食を追加で注文しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また機会があれば泊まりたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
仕事の都合でこれまでもよく米子に泊まっています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回こちらに泊まってこれまで他施設を利用していたことを後悔しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用させていただきます,0,0,0,0,0,0,0,0,0,0,0,0,0,0
いつもありがとうございます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回も、凄く良かったです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
そして、何より女将の人柄が最高です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
田舎に帰ってゆっくりした感覚を味わえます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ご心配頂きありがとうございます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また来年も、いつもの５月と１２月に伺います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
皆様の笑顔に会える事が一番の楽しみです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
どうぞよろしくお願いします。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
たいへんお世話になりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
年間３０件は温泉宿に行きますがこちらはリピートしたい宿です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コスパ最高でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
土曜に朝夕付きで泊まりましたが、今まで泊まった中では一番安いです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
そのため多少の不備は不満に感じませんでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用したいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
前日残りひと部屋での予約でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鳴子温泉は何度も訪れてますが、亀屋さんは初めて。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
是非また行かせていただきますし、周りにも教えてあげたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
とっても快適な時間を過ごすことが出来ました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新しい施設なので、可も無く不可も無くという感じです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ごちそうさまでした皆様これからも頑張って下さい,0,0,0,0,0,0,0,0,0,0,0,0,0,0
出張の際に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
チェックインが22時半と遅かったのでレストランなどの利用がで出来ず残念。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日曜日の夜なので古町の飲食街も殆どお休みでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
が、許容範囲です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また機会があれば泊まりたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/14に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朝食は他の方が書いている通りです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
家族旅行で部屋を二つ予約して利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
近くのコンビニのバイトさんのほうが親切だった。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
どうもです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
再訪問もありません。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朝食は普通。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新横浜の出張ではまた使います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
両親へ日頃の感謝を込めて、私達夫婦あわせて四人、二部屋の予約で伺いました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
口コミを書くのは初めてです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お料理はてっさ付きふぐづくしコース。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
あの方だけが特別に客をたくさん担当されていたのでしょうか。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
最後まで迷っていた口コミですが書かせていただくことに決めました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回は完全に評価を鵜呑みにし過ぎました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
これはおそらくウトロで最高のホテルです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
我々はここに3回滞在しましたが、異なる管理の下に。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
他のほとんどの温泉ホテルは無料のノンアルコール飲料を提供しています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGTW,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回は3回目の宿泊となります。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7年前初めて宿泊した際仲居さんによくしていただき、2回目は昨年でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
初めての宿泊の際、、お料理が多すぎて楽しみにしていた炊き込みご飯が食べられませんでしたが、2回目の宿泊の時もお腹いっぱいでしたがなんとか食べることが出来ました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回は少な目かなと思われる量の食事内容にしましたが、それでもお腹が苦しいくらいでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
あの味が忘れられず、通販を探しましたがなかなかないみたいですね。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
出張時に利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高齢ですが、冥土の土産に、今度は家族を連れてまた泊まりたいと思っています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お部屋は最上階の露天風呂付きでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
最後に大?,0,0,0,0,0,0,0,0,0,0,0,0,0,0
