text,breakfast_po,breakfast_ne,dinner_po,dinner_ne,bath_po,bath_ne,service_po,service_ne,state_po,state_ne,facility_po,facility_ne,room_po,room_ne
大浴場付で部屋が広く使えるのは有難いし，朝食も美味しかった（触れ込み似合った「いかなごの釘煮」が見当たらなかったのは残念だが）。,1,1,0,0,1,0,0,0,0,0,0,0,0,0
高速道路そばという立地はやや気になったが，夜間の騒音はそれほど気にならないし許容範囲内。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
ここの大浴場は立派ですが男女交代制なので利用時間に注意が必要です。,0,0,0,0,1,1,0,1,0,0,0,0,0,0
お風呂の洗面台やトイレなどで年季を感じる部分もありましたが、掃除が行き届いているので不快な感じは全くありませんでした。,0,0,0,0,1,1,1,0,0,0,0,0,1,1
後朝のビュフェ方式もなかなかおいしかったですが、選択にセットされた和定食の提供もあったらよいと思います。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
朝食バイキングは品数少なめですが美味しかったです。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
総合的な満足度は高いがやはり、接客をおこなう女性従業員の態度に難ありでした。,1,0,1,0,1,0,1,1,1,0,1,0,1,0
・湯質はとてもよかったですが、湯船は小さめで洗面スペースも少ないです。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
建物自体は少し古いですが、清掃がされていてキレイで、お部屋も快適に過ごせました。,0,0,0,0,0,0,1,0,0,0,1,1,1,0
他のものは美味しかったので、もう少し美味しいパンが食べられたら良かったなー。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
アメニティは、男性は良いけど、女性には物足りない感じをうけました。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
町はずれにある為、徒歩圏内にレストランなどはありませんが、車があればライカムまで10分かかりません。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
和風は初日、翌日同じメニューでしたが初日のほうが切り方、盛り付け、内容も良かった。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
半露天風呂は少し狭いですが充分気持ち良かったです。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
スタッフの方の対応も大変フレンドリーで好ましかったのですが、敢えて指摘させて頂くと、さっき答えたこと（コーヒーor紅茶）を別のスタッフにもう一度聞かれるとか、そういった（ミスというほどではない）細かいところでで気になった点がいくつかありました。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
朝食は直接レストランに行って部屋番号を伝えれば良いのですが、チェックイン時や部屋には何も情報が無いのでそこは不親切だと思いました。,1,1,0,0,0,0,0,1,0,0,0,0,0,0
朝食は他のホテルは海鮮があったのにここはなかったですが、あんかけ焼きそばや豆腐などおいしかったです。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
③部屋の内装は豪奢でしたが、造り（構造）がいまいちで、トイレや洗面の音がまる聞こえでした。,0,0,0,0,0,0,0,0,0,0,1,0,1,1
系列旅館の温泉まで送迎バスがあるそうですが、19:30頃が最終なので、ビジネスで利用するにはなかなか厳しいです。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
お部屋は清潔に思えたのですが、帰宅直後から身体のあちこちを虫に刺されており、ちょっと悲しい気持ちになりました。,0,0,0,0,0,0,1,1,0,0,0,0,1,1
おかみさんも皆さんも大変気持ちよく接客してもらって、この件は証拠もないので書こうか悩んだのですが、書かせて頂きました。,0,0,0,0,0,0,1,1,0,0,0,1,0,0
宿の風呂は小さいけど、部屋にもあったし十分でした。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
味や種類の多さには満足でしたが、以前はイクラが盛り放題であったと思います。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
温泉良かったですが外風呂が熱く残念でした。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
JRの線路横ですが、電車好きな私たちには音も気になりません。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
タイミングよく食事を提供していたので不満とまではいかないけれど、飲み物がなくなった時に気軽に呼びたかった。,1,1,1,1,0,0,1,1,0,0,0,0,0,0
食事も工夫した内容であったが、宿泊者が多いせいもあるが、食事処はもう少し落ち着いて食事ができるようにできないものかと思った。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
それ以外はよかったと思います。,1,1,1,1,1,0,1,0,1,0,1,0,1,0
山側（駐車場側）の部屋の眺望は特筆するものはないが、桜の時期は綺麗だと思う。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
部屋:古さを感じるが綺麗に清掃されている。,0,0,0,0,0,0,1,0,0,0,0,0,1,1
風呂:大浴場の広さは素晴らしいが、湯温が熱い。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
朝食はおいしかったが、コーヒーメーカーが故障していたのか、カフェオレが蒸気しか出なくてがっかり。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
朝の送迎バスも30分間隔はいいのですが、水戸方面の電車は、便数が少ないので送迎バスもそのあたりを考慮してくてればありがたいと思います。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
出来ればの今後の改善として、アルコールを飲むのが私一人のため、折角メニューにあるアルコール飲み放題プランをグループ全員で同額ではなく、一人からに改善をしていただければより良くなると思います。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
施設としての雰囲気は、新館は落ち着いたしっとりした雰囲気で良かったが、併設で立ち寄り湯を受け入れているスペースがあり、スーパー銭湯のような雰囲気だった。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
備え付けのブルートゥーススピーカーはカッコいいですが、10分粘りペアリング出来ず、スマホで調べる程ではないと考えて諦めました。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
食事は申し分なくおいしかったですが和牛ステーキ会席としてはお肉は少なかったです。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
お庭も美しく、散歩できたらもっと良かったとも思いましたが、庭を離れのお部屋で囲っている感じだったので、仕方ないかなと思いました。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
仲居さんの接客態度が酷く、料理は美味しかったですが、仲居さんの早く食べろというプレッシャーが凄く、料理の詳細な説明を伺っても分からないの一点張り。,1,1,1,1,0,0,0,1,0,0,0,0,0,0
お部屋もちょうど良かったですがお手洗いがとても狭かったのが残念でした。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
部屋は少し狭く感じるが清潔感があり海側の部屋は夜景も綺麗だった。,0,0,0,0,0,0,1,0,0,0,0,0,1,1
日本人従業員は良く教育されており気持ちの良い接客であったが、清掃員は外人でルームメークをしている時間帯（チェックイン直後、チェックアウト前）の大声でのお喋りが絶え間無く続き、部屋の中にまで聞こえてきて不愉快であった。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
お味噌汁の具が海老でしたがもう少しネギ等が入っているとなおご飯にあうかもしれませんね。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
そんなに広くはないが快適に過ごせた。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
古いながらも、清潔感いっぱい。,0,0,0,0,0,0,1,0,0,0,1,1,1,1
ド田舎でコンビニもなく不便だが、静かで落ち着く雰囲気で安らぐのでまた泊まりたい！,0,0,0,0,0,0,0,0,1,1,0,0,0,0
夕食も大変美味しかったが、カニが期待より少し小さかったのが残念だった。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
◯立地、露天風呂のワクワク感と景色、マッサージチェア、食事の味とボリューム、お手頃感△清潔さ、食事の説明なし、アメニティ、枕の高さ、客層良いところもたくさんあったのですが、今後のために惜しいところを詳しく。,1,1,1,1,1,0,0,1,1,0,1,1,0,0
部屋は広いのですが、古いのか仕切りの障子が閉まらない。,0,0,0,0,0,0,0,0,0,0,0,1,1,1
たしかに凝らしてありますが、素材が悪い。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
折角綺麗に作っているのに勿体ない。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
あと部屋の構造的に廊下の音が少し響くのが気になりましたが、それ以上に部屋がオシャレで満足です。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
中庭がせっかくあるのに手入れされていなく汚かったり、脱衣場のマットがびちゃびちゃだったり、所々残念でした。,0,0,0,0,0,1,0,1,0,0,1,1,0,0
到着日は大変暑い日で温泉の温度が高くじっくりつかれませんでしたが、次の日は気温も低かったおかげで温泉の温度も丁度よく心ゆくまで癒されました。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1点目は、1階ダイニングの飾り物が、アンティークなものが多くとても素敵なのですが、アレンジの花はほとんどアーティフィシャルフラワーで、部屋の感じと合っていません。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
大浴場がなく、部屋にジャグジー付の風呂で部屋からも風呂からも舞鶴の海や港が見えて良かった。,0,0,0,0,1,1,0,0,0,0,0,0,1,0
夕食でお料理の提供時間がかかったものもありましたがお酒を楽しみながらであれば全く気にならない程度でしたよ。,0,0,1,1,0,0,0,1,0,0,0,0,0,0
ホテル自体の場所はなかなかわかりにくかったですが、到着してみてその絶景に驚きました！,0,0,0,0,0,0,0,0,1,1,0,0,0,0
山奥の不便なところにある建てられた意味がわかりました…。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
掃除はきっちりやっておられるようですが施設は正直古さを感じます。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
ハンガーの数が多くて助かりましたが、荷物を置くスペースがもう少し欲しいです。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
バイキングは種類豊富、味も悪くなかったが朝食は席が空いているのに10分ほど待たされた。,1,1,1,0,0,0,0,1,0,0,0,0,0,0
建物は古いですが、掃除も行き届いており、洗面所の換気扇フィルターもきれいで安心しました。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
アメニティのシャンプーやコンディショナー、ボディソープは全部いい香りで大満足でしたが、コンディショナーのボトル上部が割れてて、ポンプを押したらちょっと漏れてきてました。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
お風呂は温度が思ったより熱く長くはつかれなかったのですが、湯上りはさっぱりしていて二回入りました。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
大浴場があったけど別料金だったので諦めましたが、部屋風呂で充分でした。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
今まで訪れた施設は大浴場からの続きに露天があるという配置のお風呂が多かったのでちょっととまどいましたがそれ以外は満足です。,1,0,1,0,1,1,1,0,1,0,1,0,1,0
レモネードも最近置いてあってあれも結構売り切れるんで補充あればいいですね！,0,0,0,0,0,0,0,0,0,0,1,1,0,0
古いながらも大変メンテナンスされていますので清潔でした。,0,0,0,0,0,0,1,0,0,0,1,1,1,1
全体的に大変満足しましたが、部屋の洗面所の水道の閉まりが悪いのが気になりました。,1,0,1,0,1,0,1,0,1,0,1,0,1,1
部屋にはシャワーしかありませんが大浴場を利用すれば問題ありません。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
あと年齢的に微妙な男の子さんも入っていたり…同じ時間帯に行った主人は男性用はすごく空いていてゆっくり入れたと満足していました。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
それ以外は満足でした。,1,0,1,0,1,0,1,1,1,0,1,0,1,1
従業員の方の応接対応は，朝食会場担当の方を除き（といっても，他の従業員の皆さんと比べると残念ということで，他所では普通かも知れません），とても親切，フレンドリーで感激しました。,0,1,0,0,0,0,1,1,0,0,0,0,0,0
やや駅から外れているといっても，東京の帝国ホテルや新宿のハイアットのことを考えると，それより近い位ですし，古いといっても，ごく一部，見た目でそう感じるところもあるという程度です。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1つ残念だったのは冷蔵庫横の隙間に前の宿泊者？が落としたアポロが1粒転がってた事ですかね…全体的には満足しました。,1,0,1,0,1,0,1,1,1,0,1,0,1,1
注意点を理解していればおすすめできるお宿でした。,1,0,1,0,1,0,1,0,1,0,1,1,1,0
お風呂も満足しましたが、掛け流しならもっと良かったかなぁ。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
また、温泉はとても良いとは言えないけど疲れは取れていたと思います。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
色褪せが付いていたことと女性の大浴場のパスワードを書いた紙をチェックイン時に渡されてなく大浴場に行く時にフロントまで取りに戻らなければならなくなった事が残念だったけれどそれ以外は朝食も満足だったし部屋もグレードアップして頂いて満足出来ました。,1,0,0,0,0,0,1,1,0,0,0,1,1,0
